4182408		8		4096		5		1429750121.176281097		1429750121.176599483		1429750121.176609951		1429750121.177226358
49604560		8		4096		5		1429750121.177373597		1429750121.177405056		1429750121.177419951		1429750121.178145212
4182416		56		28672		1		1429750121.177522243		1429750121.177555212		1429750121.178201045		1429750121.181835316
4182472		8		4096		5		1429750121.182017816		1429750121.182353858		1429750121.182365420		1429750121.182972764
7127680		49		25088		5		1429750121.183530629		1429750121.183560264		1429750121.183586097		1429750121.187148858
4182480		72		36864		5		1429750121.187400212		1429750121.187499431		1429750121.187517295		1429750121.189836201
4182552		8		4096		5		1429750121.189962347		1429750121.190072243		1429750121.190080472		1429750121.190686618
49604560		8		4096		5		1429750121.190849743		1429750121.190874587		1429750121.190883858		1429750121.191570108
4182560		16		8192		5		1429750121.191665212		1429750121.191685107		1429750121.191694951		1429750121.192453545
4182576		8		4096		5		1429750121.192522712		1429750121.192629275		1429750121.192636045		1429750121.193313754
19708240		25		12800		5		1429750123.270278179		1429750123.270346929		1429750123.274327607		1429750123.276046252
4182584		72		36864		5		1429750123.276552659		1429750123.276599898		1429750123.276620992		1429750123.280522086
4182656		8		4096		5		1429750123.280670783		1429750123.280808596		1429750123.280819169		1429750123.281552867
19708240		8		4096		5		1429750123.281748023		1429750123.281778648		1429750123.281849378		1429750123.282475367
19708248		17		8704		5		1429750123.282783440		1429750123.282826044		1429750123.282850003		1429750123.284111461
19708240		8		4096		5		1429750123.284455367		1429750123.284481044		1429750123.284498388		1429750123.285182190
49582080		217		111104		5		1429750126.002351826		1429750126.002408284		1429750126.004617659		1429750126.021129637
4182664		120		61440		5		1429750128.992230053		1429750128.992383386		1429750128.994968803		1429750128.997382553
4182784		8		4096		5		1429750128.997780157		1429750128.998019584		1429750128.998041042		1429750128.998788907
51155160		241		123392		5		1429750131.002089792		1429750131.002111511		1429750131.004524167		1429750131.019776615
51629968		40		20480		5		1429750135.094528800		1429750135.094575050		1429750135.096759008		1429750135.098083123
4182792		72		36864		5		1429750135.098267758		1429750135.098296508		1429750135.098308383		1429750135.102309060
4182864		8		4096		5		1429750135.102407133		1429750135.102508748		1429750135.102515467		1429750135.103190883
51248144		25		12800		5		1429750139.791849788		1429750139.792105622		1429750139.794279007		1429750139.796405205
4182872		104		53248		5		1429750140.173864110		1429750140.173907860		1429750140.177780569		1429750140.181252548
4182976		8		4096		5		1429750140.181382704		1429750140.181468537		1429750140.181475308		1429750140.182164319
11173000		24		12288		4		1429750140.991624943		1429750140.991694266		1429750140.993949527		1429750140.994651558
11173032		8		4096		0		1429750140.991635933		1429750140.993969787		1429750140.994669110		1429750140.994939631
11173128		8		4096		0		1429750140.991640933		1429750140.994709735		1429750140.994965516		1429750140.995431506
11173144		8		4096		0		1429750140.991645725		1429750140.994999683		1429750140.995442131		1429750140.995876037
11173176		16		8192		0		1429750140.991652235		1429750140.995504631		1429750140.995956402		1429750140.996401871
11173208		16		8192		0		1429750140.991657443		1429750140.996060777		1429750140.996412183		1429750140.996794423
11173232		24		12288		0		1429750140.991664943		1429750140.996444058		1429750140.996804423		1429750140.997278798
11098728		200		102400		4		1429750140.999858693		1429750140.999973329		1429750141.000034683		1429750141.002466142
11098936		48		24576		0		1429750140.999953277		1429750141.000053277		1429750141.002482548		1429750141.003227131
11105064		168		86016		0		1429750141.002621454		1429750141.002639423		1429750141.003239214		1429750141.005308381
11098984		208		106496		4		1429750141.005478902		1429750141.005496246		1429750141.005556089		1429750141.008075152
11109616		256		131072		4		1429750141.008254683		1429750141.008273433		1429750141.008342964		1429750141.011392391
11104024		256		131072		4		1429750141.011608225		1429750141.011624214		1429750141.011703589		1429750141.014753641
11104336		256		131072		4		1429750141.014952808		1429750141.014971402		1429750141.015039319		1429750141.018074318
11101824		256		131072		4		1429750141.018895933		1429750141.018913954		1429750141.018983902		1429750141.022003329
11102080		88		45056		4		1429750141.022286402		1429750141.022313850		1429750141.022344162		1429750141.023497860
11102176		48		24576		0		1429750141.022298642		1429750141.022361298		1429750141.023511610		1429750141.024229110
11104896		120		61440		0		1429750141.023886819		1429750141.023914371		1429750141.024240100		1429750141.025752496
11105024		40		20480		0		1429750141.023897079		1429750141.024280152		1429750141.025767339		1429750141.026414006
11010696		40		20480		4		1429750141.031661297		1429750141.031718797		1429750141.031748277		1429750141.032383746
11010744		8		4096		0		1429750141.031669527		1429750141.031894735		1429750141.032395673		1429750141.032788798
11010760		8		4096		0		1429750141.031674318		1429750141.032563485		1429750141.032805569		1429750141.033097183
11010776		56		28672		0		1429750141.031689110		1429750141.032879162		1429750141.033108537		1429750141.033950725
11010840		8		4096		0		1429750141.031694058		1429750141.033143589		1429750141.033978381		1429750141.034319058
11160288		144		73728		0		1429750141.032964683		1429750141.034021558		1429750141.034329631		1429750141.036120516
11160448		24		12288		0		1429750141.033036767		1429750141.034359579		1429750141.036135204		1429750141.036579214
11160480		48		24576		0		1429750141.033050360		1429750141.036207652		1429750141.036591610		1429750141.037303798
11103416		256		131072		4		1429750141.037381141		1429750141.037398485		1429750141.037465568		1429750141.040492704
11104592		152		77824		4		1429750141.040678172		1429750141.040696558		1429750141.040741975		1429750141.042636767
11104280		56		28672		4		1429750141.043170204		1429750141.043191871		1429750141.043219267		1429750141.044056454
11107352		72		36864		4		1429750141.044646714		1429750141.044693173		1429750141.044723225		1429750141.045732391
11107432		16		8192		0		1429750141.044656194		1429750141.044739527		1429750141.045744371		1429750141.046126402
11107480		8		4096		0		1429750141.044662391		1429750141.045790673		1429750141.046136558		1429750141.046402912
11107544		8		4096		0		1429750141.044669423		1429750141.046167808		1429750141.046413173		1429750141.046704735
11107576		24		12288		0		1429750141.044675152		1429750141.046446871		1429750141.046715204		1429750141.047252183
11107616		16		8192		0		1429750141.046934162		1429750141.046988121		1429750141.047264475		1429750141.047642079
11107648		48		24576		0		1429750141.046947600		1429750141.047298850		1429750141.047651818		1429750141.048386975
11107712		8		4096		0		1429750141.046952339		1429750141.047693850		1429750141.048402443		1429750141.048694735
11107744		120		61440		0		1429750141.046971089		1429750141.048452756		1429750141.048704423		1429750141.050213850
11008816		8		4096		0		1429750141.047122756		1429750141.048745204		1429750141.050226610		1429750141.050527912
11008832		16		8192		0		1429750141.047129475		1429750141.050285412		1429750141.050540308		1429750141.050936818
11008856		8		4096		0		1429750141.047135308		1429750141.050623433		1429750141.050964266		1429750141.051300516
11008928		16		8192		0		1429750141.047139943		1429750141.050997027		1429750141.051314006		1429750141.051668433
11120776		224		114688		0		1429750141.050852860		1429750141.051343485		1429750141.051682235		1429750141.054345204
11157464		72		36864		0		1429750141.050705620		1429750141.051713641		1429750141.054357704		1429750141.055345621
11120128		160		81920		0		1429750141.054750048		1429750141.054787496		1429750141.055357860		1429750141.057343746
11120296		88		45056		0		1429750141.054767756		1429750141.055405777		1429750141.057357079		1429750141.058520464
11068336		16		8192		4		1429750141.061222547		1429750141.061280412		1429750141.061301766		1429750141.061688693
11068384		32		16384		0		1429750141.061234162		1429750141.061320933		1429750141.061703224		1429750141.062248225
11068432		104		53248		0		1429750141.061253954		1429750141.061740308		1429750141.062273069		1429750141.063646767
11069624		232		118784		4		1429750141.068535256		1429750141.068562183		1429750141.068633641		1429750141.071397131
11170432		32		16384		4		1429750141.072276871		1429750141.072327392		1429750141.072344787		1429750141.072877183
11170472		208		106496		0		1429750141.072307912		1429750141.072360673		1429750141.072888225		1429750141.075381506
11011952		8		4096		4		1429750141.077305048		1429750141.077347027		1429750141.077365777		1429750141.077673641
11011984		56		28672		0		1429750141.077324318		1429750141.077385725		1429750141.077689631		1429750141.078487704
11010976		24		12288		0		1429750141.077611089		1429750141.077726818		1429750141.078499891		1429750141.078944631
11010952		16		8192		0		1429750141.077602027		1429750141.078543902		1429750141.078955516		1429750141.079306141
11010928		16		8192		0		1429750141.077596402		1429750141.078990464		1429750141.079317756		1429750141.079698693
11010896		24		12288		0		1429750141.077588068		1429750141.079351037		1429750141.079710308		1429750141.080179475
11010848		16		8192		0		1429750141.077580048		1429750141.079743954		1429750141.080190672		1429750141.080569995
11011520		80		40960		4		1429750141.081960100		1429750141.082002964		1429750141.082038798		1429750141.083113225
11011608		48		24576		0		1429750141.081977131		1429750141.082056975		1429750141.083127652		1429750141.083870516
11011680		8		4096		0		1429750141.081981714		1429750141.083183173		1429750141.083885464		1429750141.084180829
11102224		208		106496		4		1429750141.085739318		1429750141.085762964		1429750141.085827079		1429750141.088341923
1044792		16		8192		4		1429750141.097077808		1429750141.097129735		1429750141.097154371		1429750141.103113329
1044832		8		4096		0		1429750141.097091766		1429750141.102816923		1429750141.103127704		1429750141.103349162
964888		48		24576		4		1429750141.139045412		1429750141.139094683		1429750141.139127756		1429750141.139679475
964976		24		12288		0		1429750141.139056923		1429750141.139147183		1429750141.139694318		1429750141.140028485
965016		8		4096		0		1429750141.139061818		1429750141.139736870		1429750141.140039006		1429750141.140246089
11131768		184		94208		4		1429750141.161654943		1429750141.161687652		1429750141.161750672		1429750141.163073902
11015640		8		4096		4		1429750141.197298537		1429750141.197331350		1429750141.197352704		1429750141.197674006
11015744		8		4096		0		1429750141.197305985		1429750141.197371454		1429750141.197688850		1429750141.197910829
11029600		224		114688		4		1429750141.322689006		1429750141.322791350		1429750141.322874944		1429750141.324162652
37026552		8		4096		5		1429750141.355843954		1429750141.355891350		1429750141.355910516		1429750141.356647964
49719560		16		8192		1		1429750141.355852756		1429750141.355930204		1429750141.356689006		1429750141.357442704
49722120		8		4096		1		1429750141.355862443		1429750141.356730777		1429750141.357476037		1429750141.358155516
51166664		8		4096		5		1429750141.358392600		1429750141.358557443		1429750141.358568120		1429750141.359178485
51621568		8		4096		1		1429750141.358411766		1429750141.358583329		1429750141.359211870		1429750141.359836297
4182984		176		90112		1		1429750141.358517391		1429750141.359245933		1429750141.359868902		1429750141.365209839
4183160		8		4096		5		1429750141.365646662		1429750141.365778068		1429750141.365792027		1429750141.366474787
37026552		8		4096		5		1429750141.366684423		1429750141.366711402		1429750141.366723693		1429750141.367347443
51414448		8		4096		5		1429750141.367683641		1429750141.367719058		1429750141.367731402		1429750141.368401975
51414472		16		8192		1		1429750141.367697183		1429750141.367747912		1429750141.368471558		1429750141.369219579
37026552		8		4096		5		1429750141.369507495		1429750141.369545308		1429750141.369556089		1429750141.370169162
37026552		8		4096		5		1429750141.371630308		1429750141.371689943		1429750141.371705047		1429750141.372322964
49719560		16		8192		1		1429750141.371648224		1429750141.371722599		1429750141.372362339		1429750141.373065933
49722120		8		4096		1		1429750141.371659526		1429750141.372401298		1429750141.373102027		1429750141.373785516
4183168		16		8192		5		1429750141.374047027		1429750141.374067131		1429750141.374077183		1429750141.374831246
4183184		8		4096		5		1429750141.374905881		1429750141.374999787		1429750141.375006506		1429750141.375677964
37026552		8		4096		5		1429750141.375783589		1429750141.375801766		1429750141.375811923		1429750141.376424631
51414448		8		4096		5		1429750141.376653068		1429750141.376684370		1429750141.376694995		1429750141.377309370
51414472		16		8192		1		1429750141.376664475		1429750141.376710204		1429750141.377345100		1429750141.378041089
37026552		8		4096		5		1429750141.378335829		1429750141.378358172		1429750141.378368797		1429750141.378984162
49722128		8		4096		4		1429750141.398651350		1429750141.398684787		1429750141.398709110		1429750141.399271506
49722120		16		8192		5		1429750141.399662443		1429750141.399699318		1429750141.399716297		1429750141.400495672
49719560		16		8192		1		1429750141.399652391		1429750141.399736662		1429750141.400554110		1429750141.401572079
37026552		8		4096		1		1429750141.399645360		1429750141.400596349		1429750141.401612131		1429750141.402299423
4183192		16		8192		5		1429750141.402621402		1429750141.402652027		1429750141.402661819		1429750141.403519214
4183208		8		4096		5		1429750141.403594787		1429750141.403686819		1429750141.403693537		1429750141.404370048
37026552		8		4096		5		1429750141.404480933		1429750141.404500152		1429750141.404510985		1429750141.405125100
51414448		16		8192		5		1429750141.405582548		1429750141.405695256		1429750141.405708798		1429750141.406411245
51414488		16		8192		1		1429750141.405647756		1429750141.405724996		1429750141.406446141		1429750141.407502287
51630008		56		28672		1		1429750141.405657131		1429750141.406485881		1429750141.407536193		1429750141.414003329
4183216		40		20480		5		1429750141.414160360		1429750141.414184787		1429750141.414196871		1429750141.418647652
4183256		8		4096		5		1429750141.418801350		1429750141.418939995		1429750141.418948745		1429750141.419622391
37026552		8		4096		5		1429750141.419767131		1429750141.419794631		1429750141.419806141		1429750141.420426089
37026552		8		4096		5		1429750141.423019006		1429750141.423066089		1429750141.423085100		1429750141.423706558
49719560		16		8192		1		1429750141.423028277		1429750141.423105569		1429750141.423749058		1429750141.424448121
49722120		8		4096		1		1429750141.423038485		1429750141.423792600		1429750141.424486454		1429750141.425195568
4183264		16		8192		5		1429750141.425479839		1429750141.425501037		1429750141.425511766		1429750141.426574006
4183280		8		4096		5		1429750141.426659995		1429750141.426765673		1429750141.426773016		1429750141.427375048
37026552		8		4096		5		1429750141.427486870		1429750141.427507339		1429750141.427518693		1429750141.428207235
51414448		8		4096		5		1429750141.428456610		1429750141.428494735		1429750141.428506975		1429750141.429184839
51414472		16		8192		1		1429750141.428471714		1429750141.428524266		1429750141.429233537		1429750141.430002704
37026552		8		4096		5		1429750141.430238693		1429750141.430258329		1429750141.430270829		1429750141.430960568
37026344		8		4096		5		1429750141.525171298		1429750141.525228589		1429750141.525249787		1429750141.525992131
49722008		16		8192		1		1429750141.525181975		1429750141.525272391		1429750141.526043589		1429750141.526823850
49722040		8		4096		1		1429750141.525193850		1429750141.526091766		1429750141.526867808		1429750141.527563225
4183288		24		12288		5		1429750141.527868537		1429750141.527892339		1429750141.527904266		1429750141.529995204
4183312		8		4096		5		1429750141.530091610		1429750141.530203433		1429750141.530211349		1429750141.530888641
37026344		8		4096		5		1429750141.531011922		1429750141.531033485		1429750141.531045933		1429750141.531667026
52006672		8		4096		4		1429750141.532033642		1429750141.532052756		1429750141.532065204		1429750141.532351402
11211720		8		4096		5		1429750141.532482183		1429750141.532522548		1429750141.532537652		1429750141.533258173
11211904		8		4096		1		1429750141.532497548		1429750141.532558589		1429750141.533310464		1429750141.534009110
49721984		8		4096		1		1429750141.532464110		1429750141.533351714		1429750141.534058485		1429750141.534681610
37026344		8		4096		5		1429750141.534952443		1429750141.534975725		1429750141.534990204		1429750141.535690100
37026344		8		4096		5		1429750141.536908120		1429750141.536958745		1429750141.536975048		1429750141.537597600
49722008		16		8192		1		1429750141.536917495		1429750141.536996870		1429750141.537650047		1429750141.538984266
49722040		8		4096		1		1429750141.536930204		1429750141.537698954		1429750141.539040777		1429750141.539661610
4183320		16		8192		5		1429750141.539992443		1429750141.540017808		1429750141.540030881		1429750141.540798745
4183336		8		4096		5		1429750141.540911193		1429750141.541032599		1429750141.541042026		1429750141.541727860
37026344		8		4096		5		1429750141.541902756		1429750141.541929423		1429750141.541944683		1429750141.542575152
49721984		8		4096		5		1429750141.542916558		1429750141.542975829		1429750141.542992444		1429750141.543620673
11211784		8		4096		1		1429750141.542934006		1429750141.543014839		1429750141.543670777		1429750141.544450621
11211904		8		4096		1		1429750141.542949423		1429750141.543721089		1429750141.544499423		1429750141.545123433
37026344		8		4096		5		1429750141.545388329		1429750141.545411766		1429750141.545427287		1429750141.546058277
37026344		8		4096		5		1429750141.547406662		1429750141.547462652		1429750141.547483225		1429750141.548110777
49722008		16		8192		1		1429750141.547417131		1429750141.547507183		1429750141.548165047		1429750141.549508329
49722040		8		4096		1		1429750141.547431245		1429750141.548218381		1429750141.549564058		1429750141.550194006
4183344		16		8192		5		1429750141.550573849		1429750141.550603537		1429750141.550618016		1429750141.551393016
4183360		8		4096		5		1429750141.551510516		1429750141.551635204		1429750141.551645360		1429750141.552398642
37026344		8		4096		5		1429750141.552559839		1429750141.552587860		1429750141.552604162		1429750141.553238433
49721984		8		4096		5		1429750141.553560725		1429750141.553622131		1429750141.553637704		1429750141.554269475
11211760		8		4096		1		1429750141.553579214		1429750141.553659475		1429750141.554317079		1429750141.555013902
11211904		8		4096		1		1429750141.553594944		1429750141.554364735		1429750141.555060777		1429750141.555755048
37026344		8		4096		5		1429750141.556011818		1429750141.556035568		1429750141.556050464		1429750141.556676141
37026344		8		4096		5		1429750141.558518954		1429750141.558573120		1429750141.558591870		1429750141.559216818
49722008		16		8192		1		1429750141.558529110		1429750141.558615985		1429750141.559269318		1429750141.560609631
49722040		8		4096		1		1429750141.558542704		1429750141.559320464		1429750141.560664370		1429750141.561361037
4183368		16		8192		5		1429750141.561699735		1429750141.561726089		1429750141.561739474		1429750141.562891766
4183384		8		4096		5		1429750141.563076766		1429750141.563272339		1429750141.563355569		1429750141.564036246
37026344		8		4096		5		1429750141.564411923		1429750141.564449839		1429750141.564469475		1429750141.565174683
49721984		8		4096		5		1429750141.565621975		1429750141.565681402		1429750141.565696975		1429750141.566323433
11211784		8		4096		1		1429750141.565639058		1429750141.565718485		1429750141.566374995		1429750141.567069370
11211904		8		4096		1		1429750141.565654683		1429750141.566423798		1429750141.567120777		1429750141.567816089
37026344		8		4096		5		1429750141.568077079		1429750141.568100412		1429750141.568115412		1429750141.568745204
37026344		8		4096		5		1429750141.570143381		1429750141.570195152		1429750141.570211662		1429750141.570837860
49722008		16		8192		1		1429750141.570152599		1429750141.570233745		1429750141.570894787		1429750141.572307339
49722040		8		4096		1		1429750141.570166454		1429750141.570944735		1429750141.572364892		1429750141.573060881
4183392		16		8192		5		1429750141.573406766		1429750141.573432496		1429750141.573446506		1429750141.574216610
4183408		8		4096		5		1429750141.574331193		1429750141.574454371		1429750141.574464162		1429750141.575075256
37026344		8		4096		5		1429750141.575227756		1429750141.575254683		1429750141.575269683		1429750141.575901975
49721984		8		4096		5		1429750141.576203068		1429750141.576260881		1429750141.576276141		1429750141.576907287
11211784		8		4096		1		1429750141.576220048		1429750141.576297391		1429750141.577039006		1429750141.577664943
11211904		8		4096		1		1429750141.576235568		1429750141.577090933		1429750141.577744214		1429750141.578374266
37026344		8		4096		5		1429750141.578644683		1429750141.578670620		1429750141.578685725		1429750141.579394891
37026344		8		4096		5		1429750141.580676193		1429750141.580728068		1429750141.580745829		1429750141.581447183
49722008		16		8192		1		1429750141.580685308		1429750141.580768224		1429750141.581500985		1429750141.582837756
49722040		8		4096		1		1429750141.580698745		1429750141.581550985		1429750141.582895256		1429750141.583518537
4183416		16		8192		5		1429750141.583861298		1429750141.583886923		1429750141.583900308		1429750141.584661662
4183432		8		4096		5		1429750141.584778902		1429750141.584903850		1429750141.584913537		1429750141.585527443
37026344		8		4096		5		1429750141.585682548		1429750141.585709423		1429750141.585724787		1429750141.586424475
49721984		8		4096		5		1429750141.586729631		1429750141.586786558		1429750141.586801818		1429750141.587426766
11211784		8		4096		1		1429750141.586746141		1429750141.586823016		1429750141.587477600		1429750141.588173433
11211904		8		4096		1		1429750141.586761298		1429750141.587525516		1429750141.588223693		1429750141.588921350
37026344		8		4096		5		1429750141.589178745		1429750141.589201974		1429750141.589216974		1429750141.589914474
37026344		8		4096		5		1429750141.591188433		1429750141.591241037		1429750141.591256974		1429750141.591953902
49722008		16		8192		1		1429750141.591197860		1429750141.591279526		1429750141.592008017		1429750141.593344996
49722040		8		4096		1		1429750141.591211558		1429750141.592058485		1429750141.593402444		1429750141.594026141
4183440		16		8192		5		1429750141.594362235		1429750141.594387808		1429750141.594401506		1429750141.595098902
4183456		8		4096		5		1429750141.595213173		1429750141.595336975		1429750141.595346714		1429750141.596032079
37026344		8		4096		5		1429750141.596184162		1429750141.596210777		1429750141.596225725		1429750141.596853850
49721984		8		4096		5		1429750141.597155673		1429750141.597212756		1429750141.597227964		1429750141.597856662
11211784		8		4096		1		1429750141.597172287		1429750141.597249006		1429750141.597907547		1429750141.598527391
11211904		8		4096		1		1429750141.597187495		1429750141.597955308		1429750141.598577443		1429750141.599269370
37026344		8		4096		5		1429750141.599527027		1429750141.599550256		1429750141.599565256		1429750141.600197339
52006784		8		4096		4		1429750141.601383276		1429750141.601405464		1429750141.601419526		1429750141.601697079
49722048		8		4096		4		1429750141.601776297		1429750141.602258485		1429750141.602270985		1429750141.602545829
49722040		16		8192		5		1429750141.602661298		1429750141.602684006		1429750141.602698746		1429750141.603807444
49722008		16		8192		1		1429750141.602651714		1429750141.602715464		1429750141.603849996		1429750141.604862964
37026344		8		4096		1		1429750141.602645308		1429750141.603884631		1429750141.604903433		1429750141.605593746
4183464		16		8192		5		1429750141.605844006		1429750141.605862339		1429750141.605872131		1429750141.606875308
4183480		8		4096		5		1429750141.606956975		1429750141.607054475		1429750141.607061558		1429750141.607733329
37026344		8		4096		5		1429750141.607838850		1429750141.607859475		1429750141.607871141		1429750141.608481245
49721984		8		4096		5		1429750141.608738329		1429750141.608783797		1429750141.608795568		1429750141.609427599
11211864		8		4096		1		1429750141.608751089		1429750141.608811245		1429750141.609528172		1429750141.610214683
11211896		16		8192		1		1429750141.608762339		1429750141.609565672		1429750141.610252547		1429750141.611404370
37026344		8		4096		5		1429750141.611908381		1429750141.611938746		1429750141.611950517		1429750141.612645204
37026344		8		4096		5		1429750141.614901350		1429750141.614968173		1429750141.614983329		1429750141.615599318
49722008		16		8192		1		1429750141.614914787		1429750141.615000829		1429750141.615642548		1429750141.616429579
49722040		8		4096		1		1429750141.614933381		1429750141.615684891		1429750141.616474891		1429750141.617802912
49722120		8		4096		5		1429750141.617483172		1429750141.617985464		1429750141.617994787		1429750141.618705204
49719560		16		8192		1		1429750141.617466193		1429750141.618010985		1429750141.618742704		1429750141.619455047
37026552		8		4096		1		1429750141.617450829		1429750141.618777912		1429750141.619490568		1429750141.620114214
4183488		24		12288		1		1429750141.618088329		1429750141.619527547		1429750141.620151818		1429750141.621070829
4183512		8		4096		5		1429750141.621169631		1429750141.621358381		1429750141.621366714		1429750141.621973642
37026344		8		4096		5		1429750141.629096662		1429750141.629135047		1429750141.629149891		1429750141.629766818
49721984		8		4096		5		1429750141.630038797		1429750141.630104162		1429750141.630115464		1429750141.630792808
11211784		8		4096		1		1429750141.630059058		1429750141.630131245		1429750141.630827808		1429750141.631512287
11211904		8		4096		1		1429750141.630076922		1429750141.630864422		1429750141.631546297		1429750141.632316558
37026344		8		4096		5		1429750141.632539371		1429750141.632563850		1429750141.632574735		1429750141.633199266
4183520		16		8192		5		1429750141.633471766		1429750141.633490360		1429750141.633500204		1429750141.635189527
4183536		8		4096		5		1429750141.635277287		1429750141.635381923		1429750141.635389631		1429750141.636071141
37026552		8		4096		5		1429750141.636223225		1429750141.636254058		1429750141.636266193		1429750141.636889527
37026344		8		4096		1		1429750141.636617183		1429750141.636679266		1429750141.636928537		1429750141.637618797
49722008		16		8192		1		1429750141.636628693		1429750141.636967756		1429750141.637652443		1429750141.638649422
49722040		8		4096		5		1429750141.636645360		1429750141.638797287		1429750141.638806037		1429750141.639421870
51414448		8		4096		1		1429750141.638890985		1429750141.638946766		1429750141.639455985		1429750141.640131870
51414472		16		8192		1		1429750141.638910777		1429750141.639492339		1429750141.640165412		1429750141.640880464
4183544		24		12288		5		1429750141.641115776		1429750141.641167964		1429750141.641176141		1429750141.648395516
37026552		8		4096		1		1429750141.641210047		1429750141.641237599		1429750141.648444266		1429750141.649064422
4183568		8		4096		5		1429750141.648504631		1429750141.649231141		1429750141.649239162		1429750141.649971506
37026344		8		4096		5		1429750141.650152027		1429750141.650181922		1429750141.650192391		1429750141.650812599
49721984		8		4096		5		1429750141.651099266		1429750141.651169683		1429750141.651180829		1429750141.651806871
11211760		8		4096		1		1429750141.651121089		1429750141.651196714		1429750141.651923902		1429750141.653252287
11211904		8		4096		1		1429750141.651139110		1429750141.651974058		1429750141.653323694		1429750141.654010360
